id,lat,lon,traffic_signals,stop
122747718,33.9142247,-118.0236616,FALSE,FALSE
122747760,33.9314529,-117.9175797,FALSE,FALSE
122747762,33.9303298,-117.9175904,FALSE,FALSE
122748075,33.8194842,-117.9457119,FALSE,FALSE
122748085,33.8195763,-117.9333485,FALSE,FALSE
122748164,33.8700336,-117.9710665,FALSE,FALSE
122748166,33.8695564,-117.9710518,FALSE,FALSE
122748168,33.8688041,-117.9710439,FALSE,FALSE
122748179,33.8664603,-117.9705331,FALSE,FALSE
122748205,33.9298569,-117.9185603,FALSE,FALSE
122748209,33.9273576,-117.9183908,FALSE,FALSE
122748258,33.8104709,-117.9608573,FALSE,FALSE
122748259,33.8096421,-117.9608459,FALSE,FALSE
122748261,33.8087377,-117.9608271,FALSE,FALSE
122748263,33.807809,-117.9608078,FALSE,FALSE
122748274,33.9124983,-117.9458833,FALSE,FALSE
122748608,33.8453406,-118.0132835,FALSE,FALSE
122748680,33.8433067,-117.8734494,FALSE,FALSE
122749067,33.8969501,-117.9312814,FALSE,FALSE
122749074,33.8967688,-117.9332242,FALSE,FALSE
122749076,33.8963319,-117.9343119,FALSE,FALSE
122749079,33.8966365,-117.9360268,FALSE,FALSE
122749083,33.8984488,-117.9379305,FALSE,FALSE
122749096,33.9006788,-117.9407577,FALSE,FALSE
122749111,33.8946838,-117.9306125,TRUE,FALSE
122749114,33.8953886,-117.9306596,FALSE,FALSE
122749759,33.8416194,-117.9838892,FALSE,FALSE
122749950,33.8230473,-117.9428549,FALSE,FALSE
122749951,33.8216434,-117.9428559,FALSE,FALSE
122749953,33.8216501,-117.9425314,FALSE,FALSE
122749954,33.8209293,-117.9425543,FALSE,FALSE
122749963,33.8252212,-117.9424015,FALSE,FALSE
122749975,33.8148103,-117.9426363,FALSE,FALSE
122750033,33.8712421,-117.8313575,FALSE,FALSE
122750053,33.9113303,-118.0119061,TRUE,FALSE
122750108,33.9121039,-117.9456609,FALSE,FALSE
122750110,33.911809,-117.9458747,FALSE,FALSE
122750112,33.9111924,-117.9463688,FALSE,FALSE
122750114,33.9107772,-117.9464613,FALSE,FALSE
122750115,33.9103785,-117.946563,FALSE,FALSE
122750117,33.9101212,-117.9465978,FALSE,FALSE
122750121,33.9091298,-117.9464251,FALSE,FALSE
122750132,33.9130983,-117.9470811,FALSE,FALSE
122750135,33.9128814,-117.9464729,FALSE,FALSE
122750167,33.9307864,-117.9248885,FALSE,FALSE
122750171,33.9309063,-117.8919594,FALSE,FALSE
122750211,33.9290201,-117.8875877,FALSE,FALSE
122750256,33.8900169,-117.9736815,FALSE,FALSE
122750259,33.890214,-117.9751356,FALSE,FALSE
122750335,33.8898594,-117.9632656,FALSE,FALSE
122750342,33.892395,-117.9640967,FALSE,FALSE
122750351,33.893061,-117.9630301,FALSE,FALSE
122750354,33.8927755,-117.9622451,FALSE,FALSE
122750357,33.8921824,-117.9603113,FALSE,FALSE
122750361,33.8927536,-117.9583064,FALSE,FALSE
122750364,33.8927493,-117.9576467,FALSE,FALSE
122750376,33.8890465,-117.9643218,FALSE,FALSE
122750486,33.8832497,-117.9275795,FALSE,FALSE
122750502,33.8366524,-117.9799868,FALSE,FALSE
122750560,33.8831127,-117.9890605,FALSE,FALSE
122750569,33.8808838,-117.988105,FALSE,FALSE
122750573,33.880143,-117.988105,FALSE,FALSE
122750618,33.9194063,-117.8951527,FALSE,FALSE
122750621,33.919797,-117.8952151,FALSE,FALSE
122750625,33.9202607,-117.8951093,FALSE,FALSE
122750981,33.8724297,-117.9165453,FALSE,FALSE
122750984,33.8740092,-117.9165534,FALSE,FALSE
122750989,33.8197458,-117.9086557,FALSE,FALSE
122751079,33.897371,-117.983024,FALSE,FALSE
122751163,33.8456486,-118.0224573,FALSE,FALSE
122751248,33.810367,-117.8209456,FALSE,FALSE
122751373,33.9293875,-117.9715578,FALSE,FALSE
122751375,33.9151132,-117.9993104,FALSE,FALSE
122751381,33.9276042,-117.971532,FALSE,FALSE
122751405,33.9084379,-117.865749,FALSE,FALSE
122751791,33.8316402,-117.863055,FALSE,FALSE
122751828,33.8197422,-117.8470923,FALSE,FALSE
122751833,33.8169932,-117.8472724,FALSE,FALSE
122751835,33.8185753,-117.8472791,FALSE,FALSE
122751920,33.8205695,-117.8947094,FALSE,FALSE
122752117,33.8250022,-117.9615889,FALSE,FALSE
122752440,33.8092152,-117.9967547,FALSE,FALSE
122752505,33.8478146,-117.8944668,FALSE,FALSE
122752507,33.8478012,-117.8935779,FALSE,FALSE
122752510,33.8477914,-117.8926879,FALSE,FALSE
122752521,33.8482198,-117.9060373,FALSE,FALSE
122752523,33.8482532,-117.9050288,FALSE,FALSE
122752527,33.8480425,-117.9035584,FALSE,FALSE
122752680,33.9209077,-117.8593141,FALSE,FALSE
122752714,33.8805017,-117.8585378,FALSE,FALSE
122752902,33.8831325,-117.8328867,FALSE,FALSE
122752904,33.8829671,-117.8314919,FALSE,FALSE
122752912,33.8827631,-117.8314777,FALSE,FALSE
122752916,33.882781,-117.8299797,FALSE,FALSE
122752960,33.840415,-117.8524202,TRUE,FALSE
122752962,33.8402555,-117.8516748,FALSE,FALSE
122752966,33.839826,-117.8510309,FALSE,FALSE
122753162,33.8799625,-117.8627912,FALSE,FALSE
122753203,33.8370455,-117.8327617,FALSE,FALSE
122753230,33.8135826,-117.906514,TRUE,FALSE
122753508,33.9318533,-117.9697974,TRUE,FALSE
122753511,33.9301192,-117.9697889,FALSE,FALSE
122753516,33.9293764,-117.9697846,FALSE,FALSE
122753762,33.8074398,-117.8617589,FALSE,FALSE
122753778,33.8075531,-117.8530563,FALSE,FALSE
122754080,33.8943906,-117.8534998,FALSE,FALSE
122754122,33.8490989,-117.9219775,FALSE,FALSE
122754123,33.8508276,-117.9219953,FALSE,FALSE
122754266,33.9093645,-117.9316435,FALSE,FALSE
122754596,33.8139764,-117.8239452,FALSE,FALSE
122754606,33.8884156,-117.910701,FALSE,FALSE
122754609,33.888714,-117.9110999,FALSE,FALSE
122754654,33.8597117,-117.9134104,FALSE,FALSE
122754768,33.8435833,-117.8822754,FALSE,FALSE
122754779,33.8368042,-117.8864894,FALSE,FALSE
122754782,33.8348739,-117.8865141,FALSE,FALSE
122754861,33.8251224,-117.8272556,FALSE,FALSE
122754863,33.8259321,-117.8250163,FALSE,FALSE
122755109,33.8697257,-117.878673,FALSE,FALSE
122755118,33.8218136,-117.9296919,FALSE,FALSE
122755123,33.8217785,-117.9333576,FALSE,FALSE
122755127,33.8217074,-117.9388406,FALSE,FALSE
122755132,33.8216918,-117.9400812,FALSE,FALSE
122755135,33.8216647,-117.9459108,FALSE,FALSE
122755166,33.9176501,-118.0176074,FALSE,FALSE
122755167,33.9180649,-118.0162778,FALSE,FALSE
122755265,33.8595906,-117.9024318,FALSE,FALSE
122755295,33.8969803,-117.8624999,FALSE,FALSE
122755345,33.8742685,-117.8268989,FALSE,FALSE
122755598,33.8602885,-117.946837,FALSE,FALSE
122755609,33.86024,-117.9500733,FALSE,FALSE
122755611,33.86024,-117.9510198,FALSE,FALSE
122755960,33.9199565,-117.9751948,FALSE,FALSE
122756000,33.8301061,-117.862965,FALSE,FALSE
122756115,33.9063906,-117.8576903,FALSE,FALSE
122756193,33.9108561,-117.8800921,TRUE,FALSE
122756215,33.8230082,-118.015115,FALSE,FALSE
122756328,33.9107378,-117.9940849,FALSE,FALSE
122756338,33.9097212,-118.0091929,FALSE,FALSE
122756342,33.9099356,-118.0081878,FALSE,FALSE
122756344,33.9104344,-118.0058118,FALSE,TRUE
122756354,33.9096968,-118.0197219,FALSE,FALSE
122756355,33.9098865,-118.0161916,FALSE,FALSE
122756363,33.9079705,-118.0233837,FALSE,FALSE
122756368,33.9094152,-118.0206259,FALSE,FALSE
122756369,33.8271152,-117.9759657,FALSE,FALSE
122756370,33.8270955,-117.9777001,FALSE,FALSE
122756393,33.8273167,-117.9759714,FALSE,FALSE
122756529,33.8918424,-117.8370454,FALSE,FALSE
122756532,33.8918513,-117.8361371,FALSE,FALSE
122756533,33.8919797,-117.8352255,FALSE,FALSE
122756535,33.8920364,-117.8325617,FALSE,FALSE
122756537,33.8920454,-117.8294709,FALSE,FALSE
122756539,33.8920541,-117.828669,TRUE,FALSE
122756545,33.8923109,-117.8439877,FALSE,FALSE
122756546,33.8923142,-117.8418546,FALSE,FALSE
122756553,33.8921135,-117.8378968,FALSE,FALSE
122756561,33.8239145,-117.9301655,FALSE,FALSE
122756606,33.9293068,-117.9591918,FALSE,FALSE
122756627,33.9289415,-117.9623457,FALSE,FALSE
122756629,33.9289506,-117.9631976,FALSE,FALSE
122756631,33.929019,-117.9649708,FALSE,FALSE
122756634,33.9292017,-117.9659045,FALSE,FALSE
122756662,33.8397465,-117.8517681,FALSE,FALSE
122756853,33.8433071,-117.8751782,FALSE,FALSE
122756859,33.8440428,-117.8751699,FALSE,FALSE
122756865,33.8458922,-117.8750689,FALSE,FALSE
122756888,33.8484629,-118.00953,FALSE,FALSE
122756890,33.8477479,-118.0095196,FALSE,FALSE
122756940,33.8828152,-117.8501485,FALSE,FALSE
122756963,33.8259876,-117.8743746,FALSE,FALSE
122756972,33.8258708,-117.8823089,FALSE,FALSE
122756978,33.8260061,-117.8788235,FALSE,FALSE
122756980,33.8260548,-117.8778197,FALSE,FALSE
122756985,33.8258776,-117.8863096,FALSE,FALSE
122756993,33.894837,-117.987157,FALSE,FALSE
122756995,33.8943164,-117.9874082,FALSE,FALSE
122756997,33.8997737,-117.9984309,FALSE,FALSE
122757001,33.8914454,-117.9890655,FALSE,FALSE
122757004,33.8903675,-117.9888887,FALSE,FALSE
122757007,33.8893073,-117.9874677,FALSE,FALSE
122757009,33.8889679,-117.9863692,FALSE,FALSE
122757011,33.8889313,-117.9861799,FALSE,FALSE
122757014,33.8889055,-117.9852434,FALSE,FALSE
122757015,33.895276,-118.000384,FALSE,FALSE
122757017,33.888927,-117.9841195,FALSE,FALSE
122757022,33.8472558,-117.9154346,FALSE,FALSE
122757035,33.852119,-117.91547,FALSE,FALSE
122757042,33.8526632,-117.9154822,FALSE,FALSE
122757243,33.8739266,-117.9243324,TRUE,FALSE
122757244,33.8739532,-117.9221056,TRUE,FALSE
122757247,33.874008,-117.9198622,TRUE,FALSE
122757252,33.8740103,-117.9155482,FALSE,FALSE
122757254,33.8740198,-117.9142435,TRUE,FALSE
122757256,33.8740335,-117.9132676,FALSE,FALSE
122757260,33.874054,-117.9119325,FALSE,FALSE
122757262,33.874057,-117.9115569,FALSE,FALSE
122757263,33.8740662,-117.9100392,FALSE,FALSE
122757266,33.8741171,-117.9043648,FALSE,FALSE
122757270,33.8741098,-117.9025235,FALSE,FALSE
122757273,33.8741185,-117.9016791,FALSE,FALSE
122757277,33.8741688,-117.8968039,FALSE,FALSE
122757279,33.8741741,-117.8960739,FALSE,FALSE
122757281,33.8741911,-117.8937633,FALSE,FALSE
122757283,33.8742214,-117.8896263,TRUE,FALSE
122757286,33.8741909,-117.8860884,FALSE,FALSE
122757289,33.8742153,-117.8842028,TRUE,FALSE
122757306,33.8721478,-117.870476,TRUE,FALSE
122757310,33.8714183,-117.8661296,TRUE,FALSE
122757312,33.8712225,-117.8641544,FALSE,FALSE
122757318,33.8711997,-117.860125,FALSE,FALSE
122757321,33.8714371,-117.8585402,FALSE,FALSE
122757328,33.8708463,-117.8528408,FALSE,FALSE
122757346,33.8698834,-117.8494083,FALSE,FALSE
122757351,33.8693012,-117.8486375,FALSE,FALSE
122757684,33.9246811,-117.9749699,FALSE,FALSE
122757686,33.9241176,-117.9749001,FALSE,FALSE
122757691,33.9215055,-117.9758088,FALSE,TRUE
122757695,33.9198238,-117.9760502,FALSE,FALSE
122757699,33.9168232,-117.9761095,FALSE,TRUE
122757702,33.9156581,-117.976132,FALSE,TRUE
122757706,33.9149878,-117.9761088,FALSE,FALSE
122757732,33.8119311,-117.8501934,FALSE,FALSE
122757764,33.8059976,-117.8496672,FALSE,FALSE
122757810,33.8445573,-117.9282631,FALSE,FALSE
122758006,33.8222282,-117.983468,FALSE,FALSE
122758081,33.8416749,-117.8639439,FALSE,FALSE
122758086,33.8407506,-117.8647218,FALSE,FALSE
122758271,33.8419463,-117.9301415,FALSE,FALSE
122758335,33.8900105,-117.9493052,FALSE,FALSE
122758348,33.8895829,-117.9584488,FALSE,FALSE
122758539,33.9318478,-117.9407078,FALSE,FALSE
122758542,33.9327864,-117.9407105,FALSE,FALSE
122758545,33.934111,-117.9407265,FALSE,FALSE
122758548,33.9348856,-117.9407213,FALSE,FALSE
122758866,33.8753228,-117.9971032,FALSE,FALSE
122758869,33.8735119,-117.9970879,FALSE,FALSE
122758871,33.8716995,-117.9970564,FALSE,FALSE
122758872,33.8685651,-117.9970313,FALSE,FALSE
122759016,33.8333369,-117.9131916,TRUE,FALSE
122759018,33.8338985,-117.9106887,FALSE,FALSE
122759022,33.8341834,-117.9094385,TRUE,FALSE
122759025,33.8344431,-117.9083089,FALSE,FALSE
122759029,33.8349158,-117.9062799,FALSE,FALSE
122759035,33.8351836,-117.905145,FALSE,FALSE
122759038,33.8354904,-117.9038851,FALSE,FALSE
122759044,33.8361883,-117.9007543,FALSE,FALSE
122759049,33.8369491,-117.8973254,FALSE,FALSE
122759053,33.8375111,-117.8946771,FALSE,FALSE
122759055,33.8377665,-117.8935024,FALSE,FALSE
122759057,33.8379554,-117.8926761,FALSE,FALSE
122759059,33.8381494,-117.8918394,FALSE,FALSE
122759062,33.8383333,-117.8909831,FALSE,FALSE
122759065,33.8385262,-117.890213,FALSE,FALSE
122759101,33.9014784,-117.8259815,FALSE,FALSE
122759109,33.8795256,-117.9668346,FALSE,FALSE
122759147,33.8083235,-117.9493178,FALSE,FALSE
122759204,33.9318207,-117.9373974,FALSE,FALSE
122759206,33.9327918,-117.9374046,FALSE,FALSE
122759208,33.933696,-117.9374348,FALSE,TRUE
122759221,33.906084,-117.862904,FALSE,FALSE
122759252,33.8292595,-117.8530659,TRUE,FALSE
122759259,33.829161,-117.8516214,FALSE,FALSE
122759260,33.8291025,-117.8507637,FALSE,FALSE
122759448,33.8761223,-117.9850919,FALSE,FALSE
122759471,33.8767908,-117.9850787,FALSE,FALSE
122759521,33.8537251,-118.0265747,FALSE,FALSE
122759522,33.8537391,-118.025185,FALSE,FALSE
122759593,33.833416,-117.8866187,FALSE,FALSE
122759621,33.8231252,-117.9297022,FALSE,FALSE
122759674,33.8643052,-117.951905,FALSE,FALSE
122759856,33.9055442,-117.9839676,FALSE,FALSE
122759976,33.8582788,-117.9648831,FALSE,FALSE
122759980,33.8578041,-117.9648946,FALSE,FALSE
122759983,33.8562447,-117.9648522,FALSE,FALSE
122759995,33.8545982,-117.9641948,FALSE,FALSE
122760001,33.8285946,-117.9752978,FALSE,FALSE
122760018,33.8838446,-117.8328864,FALSE,FALSE
122760063,33.8104418,-117.8452997,FALSE,FALSE
122760076,33.838092,-117.9800261,FALSE,FALSE
122760084,33.8379671,-117.9826044,FALSE,FALSE
122760088,33.8379448,-117.9835217,FALSE,FALSE
122760496,33.8083834,-117.9423997,FALSE,FALSE
122760506,33.9318545,-117.947773,FALSE,FALSE
122760508,33.9327656,-117.9477654,FALSE,FALSE
122760511,33.934099,-117.9477631,FALSE,FALSE
122760513,33.9350341,-117.9477869,FALSE,FALSE
122760583,33.8284702,-117.8778812,FALSE,FALSE
122760588,33.8283566,-117.8743614,FALSE,FALSE
122760590,33.8283493,-117.8724564,FALSE,FALSE
122760642,33.8413797,-118.0189282,FALSE,FALSE
122760653,33.8979701,-117.8221784,FALSE,FALSE
122760665,33.8693796,-117.8538102,FALSE,FALSE
122760718,33.8423376,-117.8842847,FALSE,FALSE
122760721,33.8423441,-117.8832894,FALSE,FALSE
122760726,33.8428752,-117.881397,FALSE,FALSE
122760734,33.8421621,-117.8795701,FALSE,FALSE
122760744,33.8518603,-117.9822144,FALSE,FALSE
122761091,33.9057325,-117.8374656,FALSE,FALSE
122761097,33.9020887,-117.837576,TRUE,FALSE
122761103,33.9011111,-117.837594,FALSE,FALSE
122761106,33.9002271,-117.8376237,FALSE,FALSE
122761107,33.8981515,-117.8376906,FALSE,FALSE
122761109,33.8965433,-117.8377461,FALSE,FALSE
122761113,33.8956138,-117.837779,FALSE,FALSE
122761116,33.8948342,-117.8378167,FALSE,FALSE
122761118,33.8946495,-117.8378201,FALSE,FALSE
122761126,33.8934982,-117.8378502,FALSE,FALSE
122761127,33.8927956,-117.8378738,FALSE,FALSE
122761134,33.888446,-117.8380193,TRUE,FALSE
122761304,33.8237748,-117.9379848,FALSE,FALSE
122761307,33.823784,-117.9388151,FALSE,FALSE
122761309,33.8237891,-117.9396538,FALSE,FALSE
122761311,33.8238161,-117.9404912,FALSE,FALSE
122761313,33.8238205,-117.9414785,FALSE,FALSE
122761321,33.8237345,-117.9450516,FALSE,FALSE
122761324,33.8237255,-117.945921,FALSE,FALSE
122761505,33.812812,-117.9744589,FALSE,FALSE
122761522,33.8128499,-117.9501364,FALSE,FALSE
122761529,33.8124304,-117.9845498,FALSE,FALSE
122761532,33.8126141,-117.9832126,FALSE,FALSE
122761536,33.8127939,-117.9824929,FALSE,FALSE
122761546,33.8126202,-117.9676635,FALSE,FALSE
122761548,33.8126255,-117.9666299,FALSE,FALSE
122761550,33.8126255,-117.9656743,FALSE,FALSE
122761551,33.8126334,-117.9647226,FALSE,FALSE
122761552,33.8126458,-117.9637593,FALSE,FALSE
122761553,33.8126623,-117.9627869,FALSE,FALSE
122761554,33.8126642,-117.9617932,FALSE,FALSE
122761562,33.8127808,-117.9565657,FALSE,FALSE
122761566,33.8128909,-117.9376075,FALSE,FALSE
122761568,33.8127327,-117.9392963,FALSE,FALSE
122761573,33.8123736,-117.9889512,FALSE,FALSE
122761575,33.8123848,-117.9880724,FALSE,FALSE
122761577,33.8123944,-117.98721,FALSE,FALSE
122761582,33.8124816,-117.9757732,FALSE,FALSE
122761593,33.8124889,-117.9768646,FALSE,FALSE
122761601,33.8124747,-117.9797147,FALSE,FALSE
122761651,33.8569815,-117.9164212,FALSE,FALSE
122761653,33.8595013,-117.9164728,FALSE,FALSE
122761826,33.806439,-117.8443909,FALSE,FALSE
122761828,33.806737,-117.8443933,FALSE,FALSE
122761829,33.8072875,-117.8443993,FALSE,FALSE
122761830,33.8076897,-117.8444035,FALSE,FALSE
122761831,33.8081014,-117.8444078,FALSE,FALSE
122761833,33.8091368,-117.8444187,TRUE,FALSE
122761835,33.8119542,-117.8453477,FALSE,FALSE
122761842,33.8136573,-117.8453832,FALSE,FALSE
122761843,33.8144899,-117.8454012,FALSE,FALSE
122761848,33.8157963,-117.845427,TRUE,FALSE
122761851,33.8162872,-117.8454306,FALSE,FALSE
122761853,33.8170452,-117.8452104,FALSE,FALSE
122761857,33.8185994,-117.8441534,FALSE,FALSE
122761859,33.8197701,-117.8441686,FALSE,FALSE
122761861,33.8199893,-117.8441694,FALSE,FALSE
122761863,33.8207048,-117.8441794,FALSE,TRUE
122761865,33.8214171,-117.8441867,FALSE,FALSE
122761867,33.8215639,-117.8441901,FALSE,FALSE
122761874,33.8230774,-117.844211,TRUE,FALSE
122762020,33.891953,-117.9849237,FALSE,FALSE
122762076,33.8966619,-117.9845019,FALSE,FALSE
122762078,33.8966207,-117.9840999,FALSE,FALSE
122762082,33.8968602,-117.9836965,FALSE,FALSE
122762300,33.8286268,-117.9953989,FALSE,FALSE
122762329,33.8642015,-117.8698359,FALSE,FALSE
122762502,33.8069822,-117.889217,TRUE,FALSE
122762504,33.8069217,-117.8855017,TRUE,FALSE
122762506,33.8063396,-117.8843591,FALSE,FALSE
122762628,33.8356501,-117.8709206,FALSE,FALSE
122762631,33.8356459,-117.8699776,FALSE,FALSE
122762712,33.9073735,-117.8412977,FALSE,FALSE
122762959,33.9049317,-117.8632152,FALSE,FALSE
122762996,33.8727166,-117.8340705,FALSE,FALSE
122762998,33.8724873,-117.8343731,FALSE,FALSE
122763140,33.8313042,-117.9462979,FALSE,FALSE
122763144,33.8315569,-117.9485005,FALSE,FALSE
122763146,33.8315556,-117.9493663,FALSE,FALSE
122763148,33.8315596,-117.9502102,FALSE,FALSE
122763151,33.8315785,-117.9527622,FALSE,FALSE
122763155,33.8315871,-117.9536035,FALSE,FALSE
122763157,33.8315871,-117.9545104,FALSE,FALSE
122763167,33.8969826,-117.8621376,FALSE,FALSE
122763169,33.8969877,-117.8611798,FALSE,FALSE
122763283,33.8449566,-117.9299073,FALSE,FALSE
122763323,33.8989433,-117.870611,FALSE,FALSE
122763330,33.854062,-117.9816931,FALSE,FALSE
122763331,33.8543605,-117.9816964,FALSE,FALSE
122763350,33.8353022,-117.891209,FALSE,FALSE
122763459,33.8756037,-117.8911831,FALSE,FALSE
122763463,33.876984,-117.8903213,FALSE,FALSE
122763465,33.8777111,-117.8903334,FALSE,FALSE
122763478,33.8845967,-117.8904359,FALSE,FALSE
122763488,33.8717941,-117.8911287,FALSE,FALSE
122763493,33.8723966,-117.8912604,FALSE,FALSE
122763503,33.8825882,-117.8903657,FALSE,FALSE
122763561,33.8775617,-117.934281,FALSE,FALSE
122763567,33.8775442,-117.9365674,FALSE,FALSE
122763573,33.8774107,-117.9243417,FALSE,FALSE
122763576,33.877536,-117.9265269,FALSE,FALSE
122763581,33.8775697,-117.9276996,FALSE,FALSE
122763700,33.8979575,-117.9074379,FALSE,FALSE
122763716,33.8356495,-117.8317906,FALSE,FALSE
122763725,33.8377688,-117.8295746,FALSE,FALSE
122763727,33.8378548,-117.8291369,FALSE,FALSE
122763729,33.837839,-117.8260156,FALSE,FALSE
122764033,33.8105367,-117.9568232,FALSE,FALSE
122764208,33.904413,-117.8550577,FALSE,FALSE
122764210,33.9044163,-117.8537467,FALSE,FALSE
122764212,33.9044176,-117.8532191,FALSE,FALSE
122764325,33.8634842,-118.0025248,FALSE,FALSE
122764327,33.8634806,-118.0015461,FALSE,FALSE
122764412,33.8622414,-117.9897818,FALSE,FALSE
122764444,33.8622507,-117.9636997,FALSE,FALSE
122764447,33.8623529,-117.9680555,FALSE,FALSE
122764449,33.8623316,-117.969029,FALSE,FALSE
122764452,33.8623311,-117.9743529,FALSE,FALSE
122764458,33.8623226,-117.9762424,FALSE,FALSE
122764466,33.8621656,-117.981251,FALSE,FALSE
122764468,33.8621507,-117.9844777,FALSE,FALSE
122764475,33.862178,-117.9510488,FALSE,FALSE
122764478,33.8621537,-117.9531634,FALSE,FALSE
122764481,33.862141,-117.9554472,FALSE,FALSE
122764484,33.8620526,-117.958312,FALSE,FALSE
122764495,33.8626515,-117.9603791,FALSE,FALSE
122764504,33.9271635,-117.9461301,FALSE,FALSE
122764515,33.8629614,-117.9439095,FALSE,FALSE
122764518,33.8629314,-117.9468715,FALSE,FALSE
122764521,33.8625585,-117.9501612,FALSE,FALSE
122764634,33.8119883,-117.9744608,FALSE,FALSE
122764644,33.8076799,-117.973897,FALSE,FALSE
122764673,33.8234181,-117.9333643,FALSE,FALSE
122764675,33.8225764,-117.9333609,FALSE,FALSE
122764678,33.8210395,-117.9333545,FALSE,FALSE
122764679,33.8188658,-117.9333455,FALSE,FALSE
122764785,33.8131195,-117.8301094,FALSE,FALSE
122764787,33.8131168,-117.8281259,FALSE,FALSE
122764789,33.8130854,-117.8271298,FALSE,FALSE
122764792,33.8137144,-117.8529715,FALSE,FALSE
122764794,33.8136707,-117.8433912,FALSE,FALSE
122764797,33.8136635,-117.8425168,FALSE,FALSE
122764799,33.8137714,-117.8358317,FALSE,FALSE
122764810,33.8134952,-117.8244043,FALSE,FALSE
122764896,33.8128658,-117.8330733,FALSE,FALSE
122764907,33.886852,-117.9196795,FALSE,FALSE
122764912,33.909707,-117.8973566,FALSE,FALSE
122764980,33.907023,-117.8396758,FALSE,FALSE
122764982,33.906596,-117.8397464,FALSE,FALSE
122764988,33.907011,-117.8418122,FALSE,FALSE
122765038,33.8512484,-117.8230926,FALSE,FALSE
122765044,33.8486089,-117.8216639,FALSE,FALSE
122765052,33.84723,-117.8207074,FALSE,FALSE
122765127,33.9056264,-117.8742519,FALSE,FALSE
122765131,33.9062114,-117.8748787,FALSE,FALSE
122765179,33.8855246,-117.9481903,FALSE,FALSE
122765394,33.8390189,-117.868564,FALSE,FALSE
122765396,33.8390129,-117.8677278,FALSE,FALSE
122765408,33.8391715,-117.8677311,FALSE,FALSE
122765410,33.8391783,-117.8668918,FALSE,FALSE
122765412,33.8391869,-117.8653799,FALSE,FALSE
122765418,33.8394172,-117.8711128,FALSE,FALSE
122765470,33.8529942,-118.0234464,FALSE,FALSE
122765497,33.9210951,-117.8611526,FALSE,FALSE
122765593,33.8445915,-117.8236593,FALSE,FALSE
122765602,33.8433738,-117.8217184,FALSE,FALSE
122765604,33.8435666,-117.8208648,FALSE,FALSE
122765679,33.8228778,-117.9276069,FALSE,FALSE
122765737,33.9305759,-117.9219305,FALSE,FALSE
122765754,33.9217346,-117.8632713,FALSE,FALSE
122765755,33.921347,-117.8632598,FALSE,FALSE
122766074,33.8254683,-118.026595,FALSE,FALSE
122766191,33.8781628,-117.989844,FALSE,FALSE
122766197,33.8777776,-117.9898965,FALSE,FALSE
122766210,33.8864,-117.8767286,FALSE,FALSE
122766215,33.8871676,-117.876481,FALSE,FALSE
122766305,33.923381,-117.8715592,FALSE,FALSE
122766334,33.9067686,-117.8689591,FALSE,FALSE
122766337,33.9072214,-117.8672344,FALSE,FALSE
122766345,33.8860251,-117.9203655,FALSE,FALSE
122766347,33.8861113,-117.9201484,FALSE,FALSE
122766358,33.8882432,-117.9172504,FALSE,FALSE
122766361,33.8885315,-117.9171412,FALSE,FALSE
122766423,33.8059973,-118.001938,FALSE,FALSE
122766553,33.8438856,-117.9081375,FALSE,FALSE
122766555,33.8440725,-117.9073642,FALSE,FALSE
122766558,33.8442318,-117.9065255,FALSE,FALSE
122766560,33.8443664,-117.9056881,FALSE,FALSE
122766562,33.8445842,-117.9048218,FALSE,FALSE
122766568,33.8420171,-117.9160934,FALSE,FALSE
122766572,33.8425969,-117.9135679,FALSE,FALSE
122766574,33.8433434,-117.9103519,FALSE,FALSE
122766576,33.8435483,-117.9094132,FALSE,FALSE
122766590,33.8451456,-117.9049854,FALSE,FALSE
122766593,33.8454401,-117.903625,FALSE,FALSE
122766597,33.8455225,-117.9027527,FALSE,FALSE
122766600,33.8457395,-117.9019057,FALSE,FALSE
122766603,33.8459234,-117.9010722,FALSE,FALSE
122766606,33.846115,-117.9002208,FALSE,FALSE
122766636,33.8956578,-117.8279752,FALSE,FALSE
122766665,33.9163785,-117.8771087,FALSE,FALSE
122766757,33.8962972,-117.8286785,FALSE,FALSE
122766859,33.8934389,-117.8453559,FALSE,FALSE
122766860,33.8966769,-117.8460087,FALSE,FALSE
122766861,33.8975034,-117.846076,FALSE,FALSE
122766910,33.8552326,-118.0084869,FALSE,FALSE
122766979,33.8359397,-117.9799599,FALSE,FALSE
122767088,33.867057,-118.0112509,FALSE,FALSE
122767091,33.8670769,-118.0096061,FALSE,FALSE
122767096,33.8670887,-118.0078033,FALSE,FALSE
122767100,33.8670947,-118.0068892,FALSE,FALSE
122767102,33.8671041,-118.0053173,FALSE,FALSE
122767106,33.8670994,-118.0047591,FALSE,FALSE
122767109,33.867108,-118.0041134,FALSE,FALSE
122767113,33.867121,-118.0025723,FALSE,FALSE
122767123,33.8671769,-117.9947615,FALSE,FALSE
122767125,33.8671818,-117.9938149,FALSE,FALSE
122767128,33.8671928,-117.9916604,FALSE,FALSE
122767130,33.867204,-117.9894894,FALSE,FALSE
122767160,33.8669981,-118.0015003,FALSE,FALSE
122767499,33.8286669,-117.9715859,FALSE,FALSE
122767501,33.8276501,-117.9713947,FALSE,FALSE
122767504,33.8266852,-117.9715856,FALSE,FALSE
